132565	M. Bruno Bourg-Broc (Union pour un Mouvement Populaire) - Marne  sécurité sociale - carte - carte européenne. mise en place. perspectives  Ministère : Travail, emploi, formation professionnelle et dialogue social	Travail, emploi et santé	Travail, emploi, formation professionnelle et dialogue social	sécurité sociale		carte - carte européenne. mise en place. perspectives	132565		Bourg-Broc Bruno	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132565QE.htm	M. Bruno Bourg-Broc attire l'attention de M. le ministre du travail, de l'emploi et de la santé sur l'accès aux soins. Afin de faciliter leur accès aux soins médicaux et notamment la prise en charge de ces soins, les assurés sociaux français se déplaçant dans l'Union européenne doivent se faire établir par leur caisse d'assurance maladie une carte européenne d'assurance maladie, alors qu'ils sont déjà détenteurs d'une carte Vitale. Il lui demande pourquoi la carte Vitale ne pourrait remplir auprès des autres institutions d'assurance maladie des pays européens la même fonction d'attestation d'une couverture sociale en France, ce qui éviterait des démarches, des coûts de traitement de la demande et d'établissement des cartes européennes. Il souhaite également savoir si des initiatives sont susceptibles d'être prises en direction des autres partenaires européens pour progresser en matière de simplification à ce sujet.	
132566	Mme Geneviève Fioraso (Socialiste, radical, citoyen et divers gauche) - Isère  sécurité sociale - cotisations - oeuvres sociales. réglementation  Ministère : Économie, finances et commerce extérieur	Budget, comptes publics et réforme de l'État	Économie, finances et commerce extérieur	sécurité sociale		cotisations - oeuvres sociales. réglementation	132566		Fioraso Geneviève	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132566QE.htm	Mme Geneviève Fioraso attire l'attention de Mme la ministre du budget, des comptes publics et de la réforme de l'État, porte-parole du Gouvernement, sur l'appréciation des uvres sociales par l'URSSAF. En effet, certaines fondations choisissent de soutenir les jeunes générations en accordant des bourses d'études. Or il apparaîtrait que, contrairement, à l'aide aux vacances ou aux voyages, ces aides ne puissent faire l'objet d'une exonération de cotisations. Elle lui demande par conséquent pour quelle raison il existe une différence de traitement entre des actions sociales qui semblent aller toutes dans le même sens et s'il ne serait pas intéressant de procéder à une harmonisation entre celles-ci.	
132567	Mme Geneviève Fioraso (Socialiste, radical, citoyen et divers gauche) - Isère  sports - fédérations - droit du travail. réglementation  Ministère : Sports, jeunesse, éducation populaire et vie associative	Sports	Sports, jeunesse, éducation populaire et vie associative	sports		fédérations - droit du travail. réglementation	132567		Fioraso Geneviève	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132567QE.htm	Mme Geneviève Fioraso attire l'attention de M. le ministre des sports sur les statuts et règlements des fédérations sportives. La ligue internationale contre le racisme et l'antisémitisme (Licra) a récemment proposé d'inscrire dans les statuts et règlements qui régissent les fédérations sportives une responsabilité disciplinaire et des sanctions pour les clubs qui profitent de la précarité des sportifs pour contrevenir au droit du travail. Elle lui demande quel est son avis sur cette proposition.	
132568	M. Patrice Martin-Lalande (Union pour un Mouvement Populaire) - Loir-et-Cher  télécommunications - téléphone - portables. zones d'ombre. réduction  Ministère : Agriculture et agroalimentaire	Agriculture, alimentation, pêche, ruralité et aménagement du territoire	Agriculture et agroalimentaire	télécommunications		téléphone - portables. zones d'ombre. réduction	132568		Martin-Lalande Patrice	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132568QE.htm	M. Patrice Martin-Lalande interroge à nouveau M. le ministre de l'agriculture, de l'alimentation, de la pêche, de la ruralité et de l'aménagement du territoire (voir ses précédentes questions écrites n° 66926 du 15 décembre 2009 et n° 43118 du 24 février 2009) sur le niveau de réalisation de l'obligation de couverture des axes de transport prioritaires - obligation prévue par l'accord national pour la couverture des axes de transport prioritaires par les réseaux de téléphonie mobile signé le 27 février 2007 - au niveau national, au niveau de la région Centre et au niveau du département du Loir-et-Cher. Il souhaiterait connaître, le cas échéant, les mesures que le Gouvernement compte prendre pour pallier l'éventuel non-respect des engagements pris par les opérateurs de téléphonie mobile.	
132569	M. Pierre Morel-A-L'Huissier (Union pour un Mouvement Populaire) - Lozère  tourisme et loisirs - camping-caravaning - autocaravanes. stationnement. réglementation  Ministère : Redressement productif	Commerce, artisanat et consommation	Redressement productif	tourisme et loisirs		camping-caravaning - autocaravanes. stationnement. réglementation	132569		Morel-A-L'Huissier Pierre	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132569QE.htm	M. Pierre Morel-A-L'Huissier attire l'attention de M. le secrétaire d'État auprès du ministre de l'économie, des finances et de l'industrie, chargé du commerce, de l'artisanat, des petites et moyennes entreprises, du tourisme, des services, des professions libérales et de la consommation, sur la multiplication des camping-cars et le développement du stationnement anarchique de ces véhicules dans les départements. Il lui demande de lui préciser la réglementation applicable en la matière avec précision sur les aires de stationnement qui vont au-delà de six emplacements avec risques de sécurité et de salubrité publique ainsi que la réflexion menée au niveau national sur ce dossier.	
132570	M. Alain Bocquet (Gauche démocrate et républicaine) - Nord  tourisme et loisirs - politique du tourisme - financement  Ministère : Redressement productif	Commerce, artisanat et consommation	Redressement productif	tourisme et loisirs		politique du tourisme - financement	132570		Bocquet Alain	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132570QE.htm	M. Alain Bocquet attire l'attention de M. le secrétaire d'État auprès du ministre de l'économie, des finances et de l'industrie, chargé du commerce, de l'artisanat, des petites et moyennes entreprises, du tourisme, des services, des professions libérales et de la consommation, sur les préoccupations des professionnels du tourisme qui, d'année en année, constatent la diminution des crédits inscrits au budget de la nation. Tous les indicateurs sont au rouge aussi bien la « promotion de l'image touristique de la France et de ses savoir-faire » que l'action « économie du tourisme et développement de l'activité touristique ». Quant aux « politiques favorisant l'accès aux vacances », dédiées au tourisme social, celles-ci sont exsangues, avec à peine plus de 2 millions d'euros de crédits soit seulement la moitié de celui de 2010. Or ces enjeux sont majeurs pour l'économie de notre pays et pour les besoins de l'ensemble de la population. Ils génèrent des emplois, développent les territoires et favorisent le droit aux vacances et aux loisirs. La possibilité pour chacun de nos concitoyens, de pouvoir prendre des vacances se réduit de manière drastique et nombre d'entre eux sont aussi contraints de partir moins longtemps. Il lui demande les prolongements qu'il envisage de donner pour qu'une véritable politique de soutien de l'offre touristique soit développée dans notre pays.	
132571	Mme Geneviève Fioraso (Socialiste, radical, citoyen et divers gauche) - Isère  transports routiers - transports scolaires - voie publique. sécurité des enfants. réglementation  Ministère : Éducation nationale	Éducation nationale, jeunesse et vie associative	Éducation nationale	transports routiers		transports scolaires - voie publique. sécurité des enfants. réglementation	132571		Fioraso Geneviève	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132571QE.htm	Mme Geneviève Fioraso attire l'attention de M. le ministre de l'éducation nationale, de la jeunesse et de la vie associative sur la sécurité des enfants qui prennent des bus scolaires. La circulaire n° 97-178 du 18 septembre 1997 indique les règles concernant la sécurité et la surveillance des enfants. Il est fait mention que, dans certains cas, l'institution scolaire n'a pas d'obligation en matière de surveillance. C'est le cas notamment pour les transports scolaires : « l'institution scolaire n'a aucune compétence en matière de surveillance dans les transports scolaires. L'organisation générale de la sécurité et de la surveillance dans les transports scolaires relève de la responsabilité du conseil général ou, par délégation, de l'organisateur secondaire qu'il a désigné. En revanche, c'est la municipalité qui est responsable de la sécurité sur la voie publique et en particulier de l'aménagement des aires de stationnement des cars scolaires ». Or l'aménagement des abords et des zones de stationnement des bus ne suffit pas à garantir la sécurité des enfants, dont certains sont encore très jeunes. Les risques de chutes ou de bagarres sur le trottoir ne sont pas pris en compte, pas plus que le fait qu'un enfant puisse se tromper de bus ou simplement ne pas y monter, pour ne citer que quelques exemples. Elle lui demande donc s'il entend modifier la circulaire susmentionnée afin que la sécurité des enfants des écoles maternelles et élémentaires prenant le bus puisse être garantie par des moyens humains, seuls à même de l'assurer en-dehors de l'enceinte de l'école.	
132572	Mme Geneviève Fioraso (Socialiste, radical, citoyen et divers gauche) - Isère  travail - inspection du travail - exercice de la profession  Ministère : Travail, emploi, formation professionnelle et dialogue social	Travail, emploi et santé	Travail, emploi, formation professionnelle et dialogue social	travail		inspection du travail - exercice de la profession	132572		Fioraso Geneviève	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132572QE.htm	Mme Geneviève Fioraso attire l'attention de M. le ministre du travail, de l'emploi et de la santé sur le suicide d'un inspecteur du travail le mercredi 18 janvier 2012. Dans la lettre écrite avant de se donner la mort, il évoque une profonde dégradation de ses conditions de travail et surtout une perte de sens et une dévalorisation de sa mission. Le mouvement dit « des gouttes d'eau », au sein du ministère du travail, est également révélateur d'un malaise d'une gravité extrême dû à la mise en place de la RGPP et de la seule culture du résultat, d'ailleurs bien difficile à définir pour ces professions. La demande de considération exprimée par les inspecteurs du travail et tout le personnel de l'inspection de travail, mais aussi les revendications concernant leurs conditions de travail, sont profondément légitimes. Elle lui demande donc de reconnaître le suicide de cet inspecteur du travail en accident de service. Elle lui demande également quelles mesures il compte prendre afin que les revendications des agents de l'inspection du travail, dont il faut saluer le professionnalisme, soient prises en considération à leur juste valeur pour que de telles tragédies ne se reproduisent plus.	
132573	Mme Geneviève Fioraso (Socialiste, radical, citoyen et divers gauche) - Isère  TVA - taux - taux réduit. relèvement. mise en oeuvre. secteur culturel  Ministère : Culture et communication	Culture et communication	Culture et communication	TVA		taux - taux réduit. relèvement. mise en oeuvre. secteur culturel	132573		Fioraso Geneviève	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132573QE.htm	Mme Geneviève Fioraso attire l'attention de M. le ministre de la culture et de la communication sur l'effet fortement négatif, notamment pour les librairies indépendantes, de l'augmentation du taux de TVA de 5,5 % à 7 % applicable désormais sur la vente des livres. Cette application sans concertation et de manière soudaine affecte un secteur à faibles marges et risque en conséquence d'avoir à très court terme des effets désastreux sur l'équilibre économique des librairies. En conséquence, elle lui demande si une étude d'impact avait été précédemment réalisée et quelles en étaient les éventuelles perspectives, et si par ailleurs le Gouvernement est en mesure de revenir sur cette décision afin d'appliquer sur les livres le taux de 5,5 %, au même titre que pour les produits de première nécessité.	
132574	Mme Marie-Jo Zimmermann (Union pour un Mouvement Populaire) - Moselle  urbanisme - lotissements - parties communes. éclairage public. prise en charge  Ministère : Intérieur	Intérieur, outre-mer, collectivités territoriales et immigration	Intérieur	urbanisme		lotissements - parties communes. éclairage public. prise en charge	132574		Zimmermann Marie-Jo	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132574QE.htm	Mme Marie-Jo Zimmermann demande à M. le ministre de l'intérieur, de l'outre-mer, des collectivités territoriales et de l'immigration si des colotis dans un lotissement peuvent exiger la prise en charge par la commune du réseau de l'éclairage public des parties communes au motif que des administrés emprunteraient, à pied, ces parties communes situées entre deux voies publiques.	
132575	Mme Marie-Jo Zimmermann (Union pour un Mouvement Populaire) - Moselle  urbanisme - PLU - zones agricoles. constructions. réglementation  Ministère : Écologie, développement durable et énergie	Écologie, développement durable, transports et logement	Écologie, développement durable et énergie	urbanisme		PLU - zones agricoles. constructions. réglementation	132575		Zimmermann Marie-Jo	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132575QE.htm	Mme Marie-Jo Zimmermann expose à M. le ministre de l'écologie, du développement durable, des transports et du logement les difficultés d'administrés résidant en zone rurale et possédant un ou des chevaux pour leurs loisirs. En effet, les règlements des zones U interdisent le plus souvent de construire des abris à chevaux dans ces zones et la jurisprudence la plus récente interdit aussi les abris à chevaux en zone agricole. Elle lui demande quelles zones d'un PLU seraient alors susceptibles d'accueillir des abris à chevaux.	
132576	M. François-Michel Gonnot (Union pour un Mouvement Populaire) - Oise  voirie - autoroutes - péages. automatisation. conséquences. emploi  Ministère : Écologie, développement durable et énergie	Transports	Écologie, développement durable et énergie	voirie		autoroutes - péages.automatisation. conséquences. emploi	132576		Gonnot François-Michel	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132576QE.htm	M. François-Michel Gonnot attire l'attention de M. le ministre auprès du ministre de l'écologie, du développement durable, des transports et du logement, chargé des transports, sur les importants travaux auxquels procède actuellement la SANEF sur l'autoroute A1, notamment aux péages de Chamant et aux sorties différentes sorties qui desservent la ville de Compiègne, dans l'Oise. Ces travaux consistent notamment à accroitre le nombre de postes de péages et à augmenter le nombre de postes automatiques (pour cartes bancaires et télépéages). Ils devraient donc conduire à la suppression d'un certain nombre de postes de travail. Il aimerait savoir si le Gouvernement s'est inquiété des répercussions que ces travaux pourront avoir sur l'emploi dans cette société d'autoroute aux bénéfices toujours florissants.	
132577	M. Stéphane Demilly (Nouveau Centre) - Somme  agriculture - betteraves à sucre - politiques communautaires  Ministère : Agriculture et agroalimentaire	Agriculture et agroalimentaire	Agriculture et agroalimentaire	agriculture		betteraves à sucre - politiques communautaires	132577		Demilly Stéphane	22/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132577QE.htm	M. Stéphane Demilly attire l'attention de M. le ministre de l'agriculture et de l'agroalimentaire sur la proposition de la Commission européenne de supprimer, en 2015, les quotas et le prix minimum garanti de la betterave sucrière. Cette proposition va à l'encontre de l'engagement pris d'un maintien de ce système jusqu'en 2020 et, si elle devait être appliquée, risque de déstabiliser durablement la filière. Il lui demande donc de bien vouloir lui faire part des intentions du Gouvernement sur cette question.	
132578	M. François Vannson (Union pour un Mouvement Populaire) - Vosges  anciens combattants et victimes de guerre - carte du combattant - conditions d'attribution. Mauritanie  Ministère : Anciens combattants	Anciens combattants	Anciens combattants	anciens combattants et victimes de guerre		carte du combattant - conditions d'attribution. Mauritanie	132578		Vannson François	22/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132578QE.htm	M. François Vannson attire l'attention de M. le ministre délégué auprès du ministre de la défense, chargé des anciens combattants, sur les titulaires de la carte du combattant ayant servi en Mauritanie entre le 1er janvier 1957 et le 31 décembre 1959. Il s'avère ainsi que des personnes ayant effectué leur service militaire en Mauritanie dans cette période et qui se sont vu reconnaître le port de la médaille commémorative des OSMO en AFN, ne se sont pas vu reconnaître le bénéfice de la carte du combattant. Cette situation leur paraît injuste, certains de leurs camarades qui dépendent de l'ONAC en ayant bénéficié. En outre, ce droit à l'obtention a également été validé pour les gendarmes français présents en Mauritanie pour la même période de référence. C'est pourquoi les intéressés sollicitent une étude de ce dossier par ses services, afin que le bénéfice de cette carte leur soit accordé, à l'instar de leurs camarades. Il lui demande donc de bien vouloir lui indiquer les intentions du Gouvernement en la matière.	
132579	M. Jean-Philippe Maurer (Union pour un Mouvement Populaire) - Bas-Rhin  assurance maladie maternité : prestations - remboursement - prothèses mammaires  Ministère : Affaires sociales et santé	Affaires sociales et santé	Affaires sociales et santé	assurance maladie maternité : prestations		remboursement - prothèses mammaires	132579		Maurer Jean-Philippe	22/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132579QE.htm	M. Jean-Philippe Maurer attire l'attention de Mme la ministre des affaires sociales et de la santé sur la prise en charge des femmes victimes d'implants mammaires défectueux de la société française Poly implant prothèse (PIP). Le scandale des prothèses mammaires de la société PIP a concerné quelque 30 000 femmes en France et 400 000 à 500 000 femmes dans le monde. Ces femmes ont eu recours à cette implantation dans le cadre d'une chirurgie reconstructrice ou pour des raisons esthétiques. Victimes de la défaillance des prothèses défectueuses, le coût d'une explantation éventuelle est pris en charge par l'assurance maladie. Cependant, la pose d'une nouvelle prothèse n'est pas remboursée intégralement s'il s'agit de femmes relevant d'une chirurgie esthétique. C'est pourquoi il lui demande de bien vouloir lui indiquer quelle est sa position quant à la prise en charge des femmes victimes d'implants mammaires défectueux et qui souhaitent la pose d'une nouvelle prothèse.	
132580	M. Laurent Hénart (Union pour un Mouvement Populaire) - Meurthe-et-Moselle  audiovisuel et communication - radio - radios associatives. financement  Ministère : Culture et communication	Culture et communication	Culture et communication	audiovisuel et communication		radio - radios associatives. financement	132580		Hénart Laurent	22/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132580QE.htm	M. Laurent Hénart attire l'attention de Mme la ministre de la culture et de la communication sur les préoccupations du Syndicat national des radios libres relatives au dispositif de soutien financier aux radios. Le SNRL constate que le Fonds de soutien à l'expression radiophonique (FSER) reste insuffisant. Il demande également un soutien gouvernemental sur la question de l'allègement des droits SACEM, en contrepartie du potentiel et de l'engagement à la diffusion et la promotion des nouveaux talents sur les territoires ; une amélioration du dispositif de l'EPRA (Échanges et production radiophoniques) et la dotation de moyens nouveaux. Il lui demande sa position sur le sujet et les mesures envisagées pour que les radios puissent répondre aux missions de service public.	
132581	Mme Marie-Jo Zimmermann (Union pour un Mouvement Populaire) - Moselle  automobiles et cycles - épaves - enlèvement. réglementation  Ministère : Écologie, développement durable et énergie	Écologie, développement durable et énergie	Écologie, développement durable et énergie	automobiles et cycles		épaves - enlèvement. réglementation	132581		Zimmermann Marie-Jo	22/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132581QE.htm	Mme Marie-Jo Zimmermann attire l'attention de Mme la ministre de l'écologie, du développement durable et de l'énergie sur le cas où un particulier dépose sur un terrain qui lui appartient une voiture à l'état d'épave ou des objets divers mis au rebut. Elle lui demande si un riverain peut engager une action devant les tribunaux pour obtenir l'enlèvement des objets et si oui, sur le fondement de quel article. Elle lui demande également si le maire a la possibilité juridique de mettre en demeure le propriétaire du terrain de procéder à l'enlèvement.	
132582	M. Pascal Brindeau (Nouveau Centre) - Loir-et-Cher  bois et forêts - réglementation - parcelles boisées. vente  Ministère : Agriculture et agroalimentaire	Agriculture et agroalimentaire	Agriculture et agroalimentaire	bois et forêts		réglementation - parcelles boisées. vente	132582		Brindeau Pascal	22/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132582QE.htm	M. Pascal Brindeau appelle l'attention de M. le ministre de l'agriculture et de l'agroalimentaire sur les conditions d'application du droit de préférence en cas d'une vente de parcelle boisée instauré par la loi de modernisation agricole, conformément aux articles L. 514-1 et suivant du code forestier. Bien que ne s'appliquant qu'aux parcelles inférieures à quatre hectares et comportant six cas dérogatoires, ce droit de préférence et les conditions de sa mise en uvre semblent peu adaptés à des massifs de petites tailles, aux multiples parcellaires et donc aux propriétaires multiples, comme par exemple les ensembles forestiers du nord du Loir-et-Cher. Il semble que l'application de ces dispositions a pour effet de bloquer les transactions et de pénaliser les petits propriétaires qui uvrent à l'entretien et à la mise en valeur d'un patrimoine naturel essentiel. Il lui demande si le Gouvernement a l'intention d'adapter ces dispositions pour tenir compte des préoccupations des petits propriétaires fonciers forestiers.	
132583	M. Michel Ménard (Socialiste, radical, citoyen et divers gauche) - Loire-Atlantique  chômage : indemnisation - allocation transitoire de solidarité - champ d'application  Ministère : Travail, emploi, formation professionnelle et dialogue social	Travail, emploi, formation professionnelle et dialogue social	Travail, emploi, formation professionnelle et dialogue social	chômage : indemnisation		allocation transitoire de solidarité - champ d'application	132583		Ménard Michel	22/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132583QE.htm	M. Michel Ménard attire l'attention de M. le ministre du travail, de l'emploi, de la formation professionnelle et du dialogue social sur le dispositif d'allocation transitoire de solidarité (ATS) instauré par le décret n° 2011-1421 du 02 novembre 2011, en remplacement de l'allocation équivalent retraite (AER). L'AER bénéficiait aux demandeurs d'emploi possédant un nombre suffisant de trimestres mais n'ayant pas atteint l'âge légal de la retraite. Les nouveaux critères, très restrictifs, ne concernent que les demandeurs d'emploi nés entre juillet 1951 et décembre 1953 et en mesure de justifier de 164 trimestres cotisés. Sur les 30 000 bénéficiaires de l'AER (allocation équivalent retraite) lors de sa suppression, 11 000 personnes seulement pourraient bénéficier de la nouvelle allocation. Ces nouvelles dispositions ont entraîné une baisse considérable des revenus pour de nombreuses personnes, la plupart ne pouvant désormais prétendre qu'à l'allocation spécifique de solidarité (ASS) d'un montant de 467 euros. Ces critères excluent donc de fait un grand nombre de personnes qui étaient auparavant bénéficiaires de l'AER. Cette situation risque d'être aggravée par l'augmentation du chômage des seniors et par la réforme des retraites qui reporte l'âge légal du départ. Il lui demande de bien vouloir lui faire connaître, dans un souci de justice sociale et pour répondre aux inquiétudes des personnes touchées par ces dispositions, les mesures que le Gouvernement entend prendre pour garantir aux bénéficiaires de l'ATS des moyens équivalents à ceux dont ils bénéficiaient avec l'AER.	
132584	Mme Delphine Batho (Socialiste, radical, citoyen et divers gauche) - Deux-Sèvres  commerce extérieur - importations - bestiaux  Ministère : Agriculture et agroalimentaire	Agriculture et agroalimentaire	Agriculture et agroalimentaire	commerce extérieur		importations - bestiaux	132584		Batho Delphine	22/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132584QE.htm	Mme Delphine Batho interroge M. le ministre de l'agriculture et de l'agroalimentaire sur l'ouverture d'un contingent tarifaire autonome pour les importations de viande bovine de haute qualité adopté par le Parlement européen le 14 mars 2012. En effet, cet accord porte à 48 200 tonnes le contingent annuel d'importation de viande bovine de haute qualité proposé aux États-unis (45 000 tonnes) et au Canada (3 200 tonnes) vers l'Europe. C'est pourquoi elle lui demande les raisons pour lesquelles ce contingent a été accepté par la France.	
132585	Mme Marietta Karamanli (Socialiste, radical, citoyen et divers gauche) - Sarthe  consommation - commission de la sécurité des consommateurs - fonctionnement. moyens. pérennité  Ministère : Redressement productif	Redressement productif	Redressement productif	consommation		commission de la sécurité des consommateurs - fonctionnement. moyens. pérennité	132585		Karamanli Marietta	22/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132585QE.htm	Mme Marietta Karamanli attire l'attention de M. le ministre du redressement productif sur la situation de l'institut national de la consommation. La loi du 10 juillet 2010 a modifié le code de la consommation en posant le principe que l'institut national de la consommation et les commissions mentionnées aux articles L. 534-1, L. 534-4 et L. 534-7 disposent de services communs dirigés par un directeur général (art L. 531-3) et a renvoyé à un décret en Conseil d'État les modalités d'organisation et de fonctionnement de l'établissement public et des commissions à savoir la commission des clauses abusives (L. 534-1), la commission de la sécurité des consommateurs (L. 534-4), et la commission de la médiation de la consommation (L. 534-7). Ce rapprochement apparaît, dans les faits, difficile. Le développement de la revue de l'INC « 60 millions de consommateurs » est apparue comme ayant été délaissée et ferait l'objet d'un adossement au privé avec filialisation de l'activité de presse. Les consommateurs, les personnels et leurs élus s'inquiètent de cette situation et de la perte ou de l'affaiblissement de l'indépendance éditoriale qui pourrait en résulter. Elle souhaite connaître les mesures qu'il entend prendre pour assurer le bon fonctionnement de l'INC et garantir son activité et son indépendance.	
132536	Mme Geneviève Fioraso (Socialiste, radical, citoyen et divers gauche) - Isère  logement : aides et prêts - prêts - prêt à taux zéro collectif. décret. publication  Ministère : Écologie, développement durable et énergie	Budget, comptes publics et réforme de l'État	Écologie, développement durable et énergie	logement : aides et prêts		prêts - prêt à taux zéro collectif. décret. publication	132536		Fioraso Geneviève	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132536QE.htm	Mme Geneviève Fioraso attire l'attention de Mme la ministre du budget, des comptes publics et de la réforme de l'État, porte-parole du Gouvernement, sur la mise en place du prêt à taux zéro collectif. Les associations des responsables de copropriété ont réclamé ce dispositif et regrettent qu'il soit reporté au mieux à septembre 2012. En effet, cet outil permettrait d'engager la rénovation énergétique de très nombreuses copropriétés, un chantier urgent mais très difficile à financer actuellement. Elles demandent donc que le décret d'application de l'article 103 de la loi du 22 mars 2012 relative à la simplification du droit et à l'allègement des démarches administratives soit publié dans les meilleurs délais. Ce texte ne nécessite pas un travail de rédaction très pointu puisqu'il doit lister uniquement les informations que le syndic devra fournir en cas de prêt collectif. Elle lui demande donc si l'élaboration de ce décret a été engagée par les services du ministère et la date à laquelle il pourra être publié.	
132537	M. Pascal Terrasse (Socialiste, radical, citoyen et divers gauche) - Ardèche  marchés publics - délais - signature du contrat  Ministère : Économie, finances et commerce extérieur	Économie, finances et industrie	Économie, finances et commerce extérieur	marchés publics		délais - signature du contrat	132537		Terrasse Pascal	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132537QE.htm	M. Pascal Terrasse attire l'attention de M. le ministre de l'économie, des finances et de l'industrie sur les modalités de calcul du délai de	
132538	Mme Delphine Batho (Socialiste, radical, citoyen et divers gauche) - Deux-Sèvres  mines et carrières - affaissements miniers - pollution et nuisances  Ministère : Écologie, développement durable et énergie	Écologie, développement durable, transports et logement	Écologie, développement durable et énergie	mines et carrières		affaissements miniers - pollution et nuisances	132538		Batho Delphine	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132538QE.htm	Mme Delphine Batho interroge M. le ministre de l'écologie, du développement durable, des transports et du logement sur la réglementation en vigueur concernant les carrières et leurs extensions éventuelles. Selon l'article L. 512-2 du code de l'environnement, toute autorisation est accordée par le préfet, après enquête publique et avis des conseils municipaux intéressés. Une commission départementale est également consultée. Aussi, elle souhaiterait qu'il étudie la possibilité de fixer de manière permanente une distance minimum obligatoire de 500 mètres entre l'extension d'une carrière et les habitations.	
132539	M. Bruno Bourg-Broc (Union pour un Mouvement Populaire) - Marne  pensions militaires d'invalidité - réglementation - réforme. perspectives  Ministère : Défense	Défense et anciens combattants (secrétariat d'État)	Défense	pensions militaires d'invalidité		réglementation - réforme. perspectives	132539		Bourg-Broc Bruno	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132539QE.htm	M. Bruno Bourg-Broc attire l'attention de M. le secrétaire d'État auprès du ministre de la défense et des anciens combattants sur les interrogations et inquiétudes des associations du monde combattant au sujet de la réécriture en cours du code des pensions militaires et des victimes de guerre. Ces associations craignent qu'il résulte de cette opération des modifications de fond non souhaitées pouvant remettre en cause des droits acquis. Il lui demande de bien vouloir lui indiquer quelles sont les intentions du Gouvernement en la matière.	
132540	Mme Geneviève Fioraso (Socialiste, radical, citoyen et divers gauche) - Isère  politique sociale - lutte contre l'exclusion - associations. financement  Ministère : Affaires sociales et santé	Solidarités et cohésion sociale (secrétariat d'État)	Affaires sociales et santé	politique sociale		lutte contre l'exclusion - associations. financement	132540		Fioraso Geneviève	08/05/2012	19/06/2012	False	http://questions.assemblee-nationale.fr/q13/13-132540QE.htm	Mme Geneviève Fioraso attire l'attention de Mme la secrétaire d'État auprès de la ministre des solidarités et de la cohésion sociale sur l'évolution des budgets alloués aux associations uvrant dans le secteur de l'action sociale et médico-sociale. En effet, à la fin du mois de janvier 2012, la direction générale de la cohésion sociale a annoncé une hausse du taux d'évolution de la masse salariale de ce secteur de 0,8 %, ce qui équivaut à une baisse réelle de 0,2 % pour 2012 une fois prise en compte les 1 % mécanique d'augmentation de la masse salariale (vieillissement et amélioration des compétences). Cette baisse représente 18 millions d'euros sur une masse salariale estimée à 9 milliards. Les associations vont donc être contraintes de licencier ou ne pas remplacer des départs à la retraite, alors même que ces associations réalisent une action d'intérêt général et répondent aux besoins croissants d'un public de plus en plus précaire. La lutte contre l'exclusion, l'accueil des personnes handicapées, l'accompagnement des personnes âgées, la protection de l'enfance, etc., sont des domaines cruciaux dans notre période de crise économique et de désengagements généralisés de l'État. La baisse des crédits alloués à la masse salariale de ces associations n'est donc pas acceptable et fragilise encore les travailleurs du secteur social et médico-social. Elle lui demande de réévaluer ce taux de 0,8 % afin d'au moins stabiliser la masse salariale de ce secteur et d'associer les partenaires sociaux aux arbitrages pour garantir une action associative durable.	
